day,month,year,precip,tmax,tmin,srad
7,4,1985,17.4,28.15547874,21.75547874,12.27859599
8,4,1985,0,28.7331503,21.5331503,16.36554024
9,4,1985,0,30.78063216,24.58063216,13.87566883
10,4,1985,0,33.7662524,25.9662524,18.83356474
11,4,1985,0,30.71433242,22.71433242,16.30843179
12,4,1985,8.1,30.86965754,23.26965754,17.35188987
13,4,1985,0,30.9150747,23.9150747,15.60582804
14,4,1985,0,33.87017006,25.47017006,17.82206376
15,4,1985,77.4,30.23751346,25.53751346,15.06571281
16,4,1985,0,30.79596382,22.49596382,15.40899995
17,4,1985,0.1,25.87719175,21.67719175,9.574307088
18,4,1985,0,30.31273993,21.91273993,16.28193882
19,4,1985,0,28.65559161,18.75559161,15.62755918
20,4,1985,0,29.31344537,22.11344537,15.66820066
21,4,1985,1,30.96178005,22.96178005,19.99762231
22,4,1985,0,31.50459838,22.30459838,14.94525934
23,4,1985,0,30.97863089,21.17863089,19.17316082
24,4,1985,13.2,29.38325528,23.38325528,14.90214396
25,4,1985,0,32.10814491,21.60814491,16.27836433
26,4,1985,1.1,31.48765293,23.18765293,18.66736241
27,4,1985,25,29.91005465,21.71005465,15.59288005
28,4,1985,0,31.49748098,20.89748098,16.96336937
29,4,1985,0,31.52368947,24.12368947,17.03842595
30,4,1985,11.2,32.08299247,23.88299247,16.74125441
1,5,1985,10,30.7247935,25.7247935,13.45114081
2,5,1985,19.1,31.64067003,23.04067003,18.03350919
3,5,1985,62.8,29.49011678,21.69011678,17.26903229
4,5,1985,1.8,30.04411692,22.04411692,15.89914657
5,5,1985,0,30.09462591,23.49462591,15.02764409
6,5,1985,0,32.64964745,24.04964745,16.64571372
7,5,1985,0,30.13762731,23.13762731,14.34093689
8,5,1985,39.4,29.19532924,23.99532924,11.51286623
9,5,1985,0.3,31.37696741,21.37696741,17.54184692
10,5,1985,0,33.37210605,22.57210605,17.19069731
11,5,1985,0,30.26367102,22.86367102,17.96304228
12,5,1985,0.9,31.45575017,22.85575017,18.21621389
13,5,1985,4.6,32.07406565,22.67406565,16.16979158
14,5,1985,0,31.0195329,22.4195329,17.46752215
15,5,1985,14,32.30489354,22.00489354,19.76846223
16,5,1985,0.3,30.75002815,23.75002815,16.3005812
17,5,1985,32.1,32.23691523,23.03691523,15.88251384
18,5,1985,0,26.39350147,23.99350147,11.63076099
19,5,1985,0,30.37401562,24.07401562,15.61257345
20,5,1985,0,31.03775815,21.83775815,17.83513731
21,5,1985,6.3,30.13659773,22.93659773,16.08279225
22,5,1985,12.4,31.14437071,22.34437071,15.51559114
23,5,1985,3.2,31.69703039,22.29703039,18.67535856
24,5,1985,0.9,31.50318253,22.30318253,15.61507364
25,5,1985,0.5,31.54367075,23.74367075,19.83919698
26,5,1985,2,31.20964087,21.80964087,16.94252245
27,5,1985,56,31.44595359,22.44595359,17.91876043
28,5,1985,43.1,30.66559838,22.86559838,15.93508858
29,5,1985,0,31.50654021,23.20654021,18.05512597
30,5,1985,0,30.25391986,20.85391986,15.52370556
31,5,1985,0,29.72609281,21.92609281,17.67191914
1,6,1985,0,28.81915229,22.01915229,11.62524807
2,6,1985,0,30.8430947,22.6430947,15.9776563
3,6,1985,11.4,28.62796491,21.32796491,14.65530527
4,6,1985,58.7,25.17449754,21.37449754,11.91818606
5,6,1985,8.7,29.23759032,21.43759032,15.17808054
6,6,1985,3.8,30.66587171,22.66587171,15.06343886
7,6,1985,4.7,29.75550327,24.15550327,14.41610911
8,6,1985,9.8,29.57294988,21.87294988,16.30059868
9,6,1985,8.2,30.12172854,21.32172854,14.75243808
10,6,1985,0,29.94413438,22.04413438,15.98036254
11,6,1985,2.2,31.03916297,20.63916297,19.84181357
12,6,1985,8.5,29.62116269,21.22116269,15.10343198
13,6,1985,3.1,31.65694424,20.95694424,17.70591929
14,6,1985,0,30.34225412,20.74225412,16.06602506
15,6,1985,1.1,30.53170536,22.13170536,15.54726369
16,6,1985,0,28.91515007,23.31515007,17.07728532
17,6,1985,2.9,30.26777384,20.46777384,15.91849321
18,6,1985,0,29.44865013,23.64865013,13.78514161
19,6,1985,0,29.53605904,23.53605904,12.55111666
20,6,1985,2.2,30.14867244,23.44867244,16.27003414
21,6,1985,67,30.05797073,23.45797073,16.84470941
22,6,1985,0.1,29.87756993,21.87756993,14.03368697
23,6,1985,10,30.92764023,22.12764023,17.22340165
24,6,1985,0,30.85567189,22.05567189,17.80650011
25,6,1985,0,30.40148904,25.60148904,15.75370347
26,6,1985,0,24.50359638,21.60359638,9.285280887
27,6,1985,14.2,28.72599029,20.72599029,14.26960193
28,6,1985,0,28.20392756,20.20392756,13.56258168
29,6,1985,0.6,26.64326499,22.74326499,11.35453597
30,6,1985,0.3,27.06545985,21.36545985,14.41844922
1,7,1985,8,30.40276679,22.20276679,15.25760197
2,7,1985,0,28.84864904,22.84864904,12.14655411
3,7,1985,0,28.68801764,21.28801764,16.08963173
4,7,1985,21.6,29.14877499,22.84877499,14.3137181
5,7,1985,10.9,28.08607335,20.68607335,14.90794575
6,7,1985,1.8,30.08436057,21.88436057,15.34086924
7,7,1985,7.5,30.6115434,22.0115434,15.63279751
8,7,1985,0.6,30.44966696,22.84966696,15.94183626
9,7,1985,2.9,32.0043295,22.6043295,19.53954301
10,7,1985,4.5,27.38324849,22.98324849,12.72324399
11,7,1985,6.5,30.01270531,22.01270531,17.30955115
12,7,1985,23.5,29.41189387,22.61189387,13.61605849
13,7,1985,1,31.33894088,21.23894088,17.40089908
14,7,1985,0.5,31.82351951,23.22351951,16.86522161
15,7,1985,1.4,27.97674018,23.97674018,10.86107183
16,7,1985,0,31.24548045,22.44548045,15.9839255
17,7,1985,0,31.88449664,21.68449664,19.36067707
18,7,1985,0.7,28.72426676,22.72426676,15.24602856
19,7,1985,41.2,28.21944146,20.01944146,15.30478157
20,7,1985,4,29.99880661,21.79880661,20.19811086
21,7,1985,1.7,30.38079134,21.98079134,16.21389352
22,7,1985,7.2,30.45144514,21.25144514,21.11736204
23,7,1985,3.6,31.32243359,21.22243359,13.228668
24,7,1985,0,29.87050559,22.87050559,16.90899056
25,7,1985,12.6,29.98794377,21.98794377,15.19055633
26,7,1985,0.5,30.85932294,22.25932294,19.59210943
27,7,1985,0.2,31.03706294,20.33706294,21.67510987
28,7,1985,0,31.31595242,23.71595242,14.03523921
29,7,1985,0,32.12067174,23.12067174,13.46032514
30,7,1985,0,30.03046795,23.03046795,10.96293376
31,7,1985,0,32.36544966,22.26544966,11.27056646
1,8,1985,5.2,30.2,20,22.24688254
2,8,1985,0.4,29,20.6,11.59166407
3,8,1985,4.4,29,23.12444342,12.76550763
4,8,1985,48.2,29.4,21,14.29459617
5,8,1985,17.9,29.2,20.8,10.58703723
6,8,1985,15.1,27,21.2,10.15087611
7,8,1985,25.7,28,21.4,11.35636261
8,8,1985,8.1,28.4,21.6,10.62082471
9,8,1985,46.5,30.4,21.2,17.67027981
10,8,1985,0,27.2,20.2,22.78899885
11,8,1985,2.5,30,20.4,16.59446
12,8,1985,0,27.4,19.8,10.06354127
13,8,1985,0,30,19.6,23.02001915
14,8,1985,0,29,19.2,13.70096431
15,8,1985,1.1,30.4,21.4,12.80968116
16,8,1985,0,30,21.2,19.32070946
17,8,1985,20.3,30.2,22.6,14.19706249
18,8,1985,0,30,21.4,18.60448994
19,8,1985,26.5,26.6,22.4,11.1914841
20,8,1985,0,27.4,20.4,14.69410783
21,8,1985,0.2,30.6,22,17.29240924
22,8,1985,0,30.6,21.8,14.72118438
23,8,1985,3.7,29.6,21.4,16.56269564
24,8,1985,34.6,31.2,20.4,22.06886243
25,8,1985,6.1,30.6,20.6,12.46826938
26,8,1985,2.1,26.2,21,10.33749509
27,8,1985,5.2,29,20.8,11.72144637
28,8,1985,0,29.8,21,17.24323678
29,8,1985,10.3,30.4,20.6,22.62167254
30,8,1985,5.5,30.59624442,20.4,10.3625287
31,8,1985,0.3,29.6,21.2,17.12551711
1,9,1985,22.5,31.4,20.8,24.05309078
2,9,1985,14.5,31.6,20.6,14.37702226
3,9,1985,0.2,28.6,20.2,14.53813487
4,9,1985,0,30.2,20,17.62604354
5,9,1985,10.5,30,21.4,10.54264023
6,9,1985,4,29.4,21,14.55642565
7,9,1985,7.6,30.6,22,15.02436412
8,9,1985,7.5,30.6,21.6,12.71225475
9,9,1985,28,26.6,19.6,10.08808625
10,9,1985,3.2,28,20.8,10.86190653
11,9,1985,0,29.6,20.4,18.90475033
12,9,1985,4.7,32,21.8,19.68156876
13,9,1985,1.8,31,21.2,16.2793684
14,9,1985,14.7,30.2,20.8,18.2926339
15,9,1985,0,32,20.8,19.04947064
16,9,1985,0,32.6,20.6,24.79743403
17,9,1985,0.3,32,22.8,23.2481151
18,9,1985,2.8,33,21.49644932,19.99329249
19,9,1985,0.7,32,20.2,18.28623948
20,9,1985,1.8,31.2,21.6,18.12741614
21,9,1985,0,32,21.4,22.61505733
22,9,1985,0,29.8,20.8,18.89147152
23,9,1985,11.5,30.6,23.31720993,18.11047511
24,9,1985,0,30.6,21.4,20.89027096
25,9,1985,17.8,32.4,20.4,19.48809749
26,9,1985,5.4,31.2,18.6,15.91908356
27,9,1985,4.6,26.6,22,9.566788272
28,9,1985,0,31.6,20.6,20.23007446
29,9,1985,0.1,33.4,22.8,15.73459947
30,9,1985,26.3,31,20.6,19.74047647
1,10,1985,2,27,22.95121062,9.688477695
2,10,1985,2,30.2,21.2,15.3897245
3,10,1985,2.3,28.6,21.6,10.59485177
4,10,1985,0,31.6,21.2,21.9907015
5,10,1985,8,32,22.2,21.35531841
6,10,1985,0,30.8,23.15914601,18.10328768
7,10,1985,15.5,31.6,22.6,19.46945062
8,10,1985,60.5,32.4,22.6,16.529795
9,10,1985,0.7,30,21.6,12.51970216
10,10,1985,9,28.6,21.8,11.12401774
11,10,1985,0.4,30.8,21.2,14.78782281
12,10,1985,0,31.4,22.4,19.51568436
13,10,1985,0,31.4,22.6,14.29195545
14,10,1985,0,31.4,21.4,19.00942758
15,10,1985,0,32,21.4,17.9167207
16,10,1985,0,32.4,22.2,21.24667752
17,10,1985,0,28.74741501,23,19.39129157
18,10,1985,0,26.56657877,23,20.73343556
19,10,1985,0,31.27084695,22,18.1223526
20,10,1985,6,29.4,23,11.11762847
21,10,1985,26.1,29.2,21.4,15.64547998
22,10,1985,0,28.2,21.8,10.77951895
23,10,1985,0.3,28,22.4,15.29540415
24,10,1985,0,32.61049385,22.8,8.933035649
25,10,1985,0,27,22.6,10.27387231
26,10,1985,1.5,32.27992084,21.6,17.78129034
27,10,1985,3,30,22.4,22.11139986
28,10,1985,49,32.61790133,22.8,20.27587658
29,10,1985,0,31.64378914,22,15.89769576
30,10,1985,0,30.9389464,22,12.42977907
31,10,1985,0,28.6,23.4,9.718925356
1,11,1985,3.5,28.76632843,23.2,14.95220806
2,11,1985,1.4,31.41398874,23.2,19.21919746
3,11,1985,0,28.2,22.4,15.17114823
4,11,1985,0,33.73321959,22.4,18.11650462
5,11,1985,7.4,26.4,22,10.81894892
6,11,1985,8.8,26.6,22,8.726604305
7,11,1985,2.9,29.4,20.4,18.76663716
8,11,1985,0,32.24697704,20.4,24.93776327
9,11,1985,4,29.8,22.4,12.90061336
10,11,1985,0,32.80006136,21.6,23.82830991
11,11,1985,0,31.60220303,21.8,23.64383377
12,11,1985,0,33.54038628,21.6,16.26714826
13,11,1985,5.8,32.82968635,22,16.97414316
14,11,1985,46.5,31.63625571,22,10.65334949
15,11,1985,89,29,21.6,13.70548633
16,11,1985,0,33.94354244,21.2,10.7647565
17,11,1985,0,29.6,22,15.70372262
18,11,1985,59.2,26.6,22.6,9.129699439
19,11,1985,0,31.5621068,21,14.78504363
20,11,1985,0,28.8,21,15.77997354
21,11,1985,0,30,21,14.45277897
22,11,1985,0,27,21,11.10189627
23,11,1985,0,29.4,22,16.58290203
24,11,1985,1.2,29.2,22.6,11.64931234
25,11,1985,0.4,31.25451883,20.8,20.14810815
26,11,1985,0,31.8373518,21.2,20.12384133
27,11,1985,0,31.92267066,21.4,18.26417475
28,11,1985,0,31.07203831,21.8,22.66689349
29,11,1985,0,27.72977204,22,22.64257739
30,11,1985,10,31.56528924,22.4,9.699269921
1,12,1985,0,32.59510956,20.2,19.58511694
2,12,1985,0,30.96338335,20.4,17.99029014
3,12,1985,0,31.99323664,20.8,20.98074436
4,12,1985,0,34.07521614,21.4,21.24912695
5,12,1985,0,33.47882514,21.6,20.5174363
6,12,1985,0,30.23249213,20.4,21.50216167
7,12,1985,0,32.26734966,21,21.05900074
8,12,1985,0,32.77432825,21.2,9.202796728
9,12,1985,0,34.37890922,21.77890922,24.02799125
10,12,1985,0,33.00074461,23.00074461,17.16275103
11,12,1985,0,29.25713735,23.15713735,12.04713496
12,12,1985,0,31.65583238,21.65583238,17.19297343
13,12,1985,0,32.85738262,23.45738262,18.12455728
14,12,1985,0,31.12158411,24.32158411,14.82035843
15,12,1985,0,31.63409572,21.23409572,15.46797072
16,12,1985,0,33.64596388,22.24596388,17.54086243
17,12,1985,0,33.5773454,22.7773454,20.42511036
18,12,1985,0,31.46698266,22.06698266,23.96388907
19,12,1985,0,31.83049153,22.4,21.68769843
20,12,1985,0,31.2871123,21.8,22.54244277
21,12,1985,0,30.43008393,22,22.68728499
22,12,1985,0,32.02167111,21,19.84515427
23,12,1985,0,33.49670214,21.8,23.83518564
24,12,1985,0,32.20662815,19.6,20.70987264
25,12,1985,0,33.64819286,21.8,21.71414238
26,12,1985,0,32.76249509,22.4,22.57794655
27,12,1985,0,32.72074759,19.6,23.87142989
28,12,1985,0,31.89419439,20.2,21.74472719
29,12,1985,0,31.58344879,21.2,20.75857643
30,12,1985,0,29.78430419,22.2,21.48585236
31,12,1985,0,31.54017136,19.8,23.21541098
1,1,1986,0,30.50005786,22.30005786,22.66097862
2,1,1986,0,30.68056317,21.28056317,19.38814222
3,1,1986,0,35.00833184,22.40833184,20.40740851
4,1,1986,0,33.664096,24.464096,17.559468
5,1,1986,0,33.30162859,24.50162859,23.31522977
6,1,1986,0,33.28564733,23.08564733,23.48246638
7,1,1986,0,33.07151482,23.27151482,21.06369808
8,1,1986,0,32.65328014,23.15328014,16.62631789
9,1,1986,0,32.77348356,21.77348356,22.69642861
10,1,1986,0,32.607344,23.807344,20.27199115
11,1,1986,0,33.26264624,25.06264624,22.17461577
12,1,1986,0,33.23009563,24.23009563,24.51646303
13,1,1986,0,33.82261021,23.72261021,24.83855753
14,1,1986,0,32.10512188,23.70512188,19.65461283
15,1,1986,0,32.72421165,23.52421165,21.7145179
16,1,1986,0,30.51985577,23.71985577,23.78076228
17,1,1986,0,30.72389312,19.82389312,23.52490454
18,1,1986,0,30.52165586,19.02165586,20.64560205
19,1,1986,0,32.3760229,21.7760229,12.50398837
20,1,1986,0,32.33858738,23.53858738,17.05618408
21,1,1986,0,33.42121297,23.42121297,23.37932126
22,1,1986,0,33.17068254,22.97068254,19.01872565
23,1,1986,0,35.60519922,25.20519922,16.11356603
24,1,1986,0,34.04820816,24.04820816,13.93503929
25,1,1986,0,34.11641179,23.91641179,14.99092222
26,1,1986,0,33.32357082,24.92357082,14.13219005
27,1,1986,0,35.78600242,25.58600242,14.8966908
28,1,1986,0,28.61509455,24.41509455,14.92368139
29,1,1986,0,33.19616766,23.39616766,21.47561346
30,1,1986,0,32.94487476,24.14487476,23.29637
31,1,1986,0,33.26696173,23.96696173,17.83297817
1,2,1986,0,33.74859027,25.44859027,23.37977672
2,2,1986,0,33.21596086,23.81596086,21.33183845
3,2,1986,0,34.85213782,24.65213782,18.0807575
4,2,1986,0,30.6425575,21.6425575,18.11399049
5,2,1986,0,33.29381144,21.69381144,22.49833113
6,2,1986,0,33.65613919,23.25613919,17.27887441
7,2,1986,0,32.11833321,22.81833321,22.73003692
8,2,1986,0,29.96144727,23.86144727,22.62000076
9,2,1986,0,33.63793288,22.63793288,15.10857221
10,2,1986,0,33.85682337,23.95682337,17.40569249
11,2,1986,0,35.12471388,20.92471388,23.95289353
12,2,1986,0,34.67368618,26.57368618,24.14641062
13,2,1986,0,33.54109141,24.54109141,20.83027874
14,2,1986,0,36.33705713,23.43705713,10.22204369
15,2,1986,0,35.28736633,24.48736633,17.10331118
16,2,1986,0,34.69111452,24.29111452,18.72486073
17,2,1986,0,34.80575433,24.20575433,21.29181898
18,2,1986,0,33.35189709,24.55189709,17.82267399
19,2,1986,0,36.03991057,24.03991057,18.59999907
20,2,1986,0,34.69469898,25.19469898,14.48219731
21,2,1986,0,33.65337957,22.65337957,10.65999778
22,2,1986,0,34.67314237,24.07314237,17.23681584
23,2,1986,0,35.48212712,24.68212712,10.07887578
24,2,1986,0,30.23409007,25.03409007,10.8678224
25,2,1986,0,35.39246874,25.59246874,12.12235455
26,2,1986,0,37.00052781,26.40052781,14.92794789
27,2,1986,0,33.11751541,24.31751541,9.213540322
28,2,1986,0,32.71823559,24.31823559,9.538217883
1,3,1986,0.7,35.99075706,26.99075706,16.85499984
2,3,1986,44.7,35.1511559,24.1511559,16.09903104
3,3,1986,0,36.20818505,23.60818505,18.14334733
4,3,1986,0,32.63141006,22.23141006,19.56757227
5,3,1986,0,33.65398392,23.15398392,23.64559024
6,3,1986,0,34.60337323,23.80337323,19.29868428
7,3,1986,0,36.26176803,24.86176803,16.19347018
8,3,1986,0,34.52988562,24.42988562,14.9590929
9,3,1986,0,29.92756651,24.22756651,20.76499997
10,3,1986,0,35.44045843,23.04045843,23.44595076
11,3,1986,0,34.46117008,23.66117008,21.89790951
12,3,1986,0,34.91257658,24.71257658,21.91498972
13,3,1986,0,34.83748896,24.23748896,11.41855087
14,3,1986,0,35.78682721,25.98682721,17.70740988
15,3,1986,0,31.76541349,22.16541349,14.73531874
16,3,1986,0,33.60543066,23.00543066,15.53068201
17,3,1986,0,30.21487216,22.21487216,20.88371776
18,3,1986,0,32.733282,22.333282,24.66695053
19,3,1986,0,31.28892758,21.28892758,19.80202238
20,3,1986,0,32.36987098,22.76987098,14.77667334
21,3,1986,0,33.08632966,23.08632966,20.60288614
22,3,1986,0,34.48195965,22.98195965,21.55246626
23,3,1986,0,30.83063367,23.03063367,19.79815928
24,3,1986,0,34.03411405,23.23411405,21.40325583
25,3,1986,0,35.07952381,23.97952381,22.03485057
26,3,1986,0,36.72350544,22.72350544,17.78925122
27,3,1986,0,34.02946407,22.22946407,15.43112657
28,3,1986,0,33.227262,23.127262,12.60148942
29,3,1986,0,34.38881841,24.78881841,17.00288866
30,3,1986,0,35.57270183,24.07270183,13.70149021
31,3,1986,0,34.33917332,23.33917332,14.64255659
1,4,1986,20,33.01988751,23.21988751,16.99510342
2,4,1986,5.1,34.27487469,24.07487469,17.61848986
3,4,1986,7.7,34.90124263,25.30124263,10.08469748
4,4,1986,0,33.4608225,25.5608225,12.74745413
5,4,1986,0,31.63890391,22.83890391,19.00934431
6,4,1986,0,30.95195839,22.75195839,16.02601976
7,4,1986,0.5,33.35491804,24.65491804,9.448147636
8,4,1986,5.8,31.68133445,24.08133445,11.00786001
9,4,1986,0,33.03740465,23.13740465,11.78367943
10,4,1986,1,33.10149635,24.30149635,18.79980666
11,4,1986,0,32.65775087,24.65775087,14.57707769
12,4,1986,0,30.12707749,23.22707749,13.78833466
13,4,1986,8.1,27.0609028,23.0609028,13.93420945
14,4,1986,31.5,29.59216822,22.79216822,10.8146069
15,4,1986,0,30.94468569,23.74468569,20.43512018
16,4,1986,0,29.73141592,22.93141592,15.91788416
17,4,1986,0,28.99510879,21.19510879,13.88924705
18,4,1986,0,32.01810784,22.71810784,12.94812197
19,4,1986,0,32.5586828,20.9586828,11.54498461
20,4,1986,0,34.52399085,23.12399085,11.68880149
21,4,1986,0,31.41122587,23.41122587,22.31770855
22,4,1986,0,31.18251946,23.08251946,16.59436523
23,4,1986,0,32.23248915,22.83248915,16.57609348
24,4,1986,0,33.26825672,23.46825672,18.55417346
25,4,1986,0,31.65905466,20.85905466,14.54420295
26,4,1986,0,30.35113297,21.95113297,11.00436437
27,4,1986,0,29.63214127,20.43214127,11.91002826
28,4,1986,0,31.54146904,22.44146904,9.299696071
29,4,1986,0,32.00332023,21.40332023,18.13604818
30,4,1986,0,33.03641859,23.03641859,21.00661702
1,5,1986,0,33.33061675,23.93061675,21.58720961
2,5,1986,0.6,27.43259455,23.23259455,19.43235487
3,5,1986,0,29.84889523,21.64889523,14.25107568
4,5,1986,25,30.89848732,21.39848732,14.6324204
5,5,1986,15.2,30.33240898,22.63240898,13.6494262
6,5,1986,0,32.07888448,22.07888448,12.53520174
7,5,1986,4,30.06146225,23.46146225,19.90385923
8,5,1986,0,31.11040047,21.71040047,15.96387053
9,5,1986,1.4,31.02443156,23.62443156,15.34132877
10,5,1986,8.4,32.43104293,24.43104293,11.57015279
11,5,1986,110.4,29.45461653,21.45461653,16.04908073
12,5,1986,0,31.98815373,21.98815373,9.296902402
13,5,1986,0,29.23079816,21.23079816,11.67491905
14,5,1986,2,32.10873642,20.70873642,17.02810671
15,5,1986,0,30.21519693,19.81519693,17.005184
16,5,1986,0,31.15588083,20.95588083,25.01074284
17,5,1986,0,31.86285912,21.46285912,11.91245416
18,5,1986,0,31.32579722,21.52579722,22.86708256
19,5,1986,0,33.33671462,23.33671462,19.13586987
20,5,1986,0,30.26917527,20.86917527,17.04152774
21,5,1986,0,31.10661727,22.10661727,10.82032749
22,5,1986,0,26.17142258,20.67142258,12.42896775
23,5,1986,0,30.78439699,21.18439699,15.5054553
24,5,1986,0,31.27164281,23.47164281,13.28168708
25,5,1986,0,30.84960177,21.84960177,22.07524398
26,5,1986,0,29.6917598,22.2917598,9.73212272
27,5,1986,0,30.68440926,21.78440926,18.06915617
28,5,1986,0,30.7284708,20.0284708,10.2967469
29,5,1986,0,29.9839834,21.6839834,13.50026113
30,5,1986,0,30.32726085,22.22726085,21.51216441
31,5,1986,0,29.62680101,21.82680101,15.31871108
1,6,1986,3.6,32.08820848,23.48820848,14.7700941
2,6,1986,8.6,30.663309,24.863309,9.083463841
3,6,1986,6.3,31.73754481,23.33754481,9.075660176
4,6,1986,0,31.20420221,22.60420221,15.74569802
5,6,1986,5.6,31.63660089,23.23660089,15.73230257
6,6,1986,57.5,30.00128108,25.20128108,11.51737995
7,6,1986,0,32.47745202,24.07745202,11.21917928
8,6,1986,9.2,31.50139666,24.10139666,18.58900677
9,6,1986,6.1,34.88865668,24.78865668,10.04723614
10,6,1986,21,30.99631846,24.39631846,13.65222737
11,6,1986,10.1,30.90356627,23.10356627,11.76733177
12,6,1986,0,30.82546797,23.02546797,21.28231305
13,6,1986,1.5,31.11085138,23.01085138,18.38715169
14,6,1986,96.7,29.86345453,21.46345453,17.80168658
15,6,1986,0,29.44801827,23.44801827,8.863279962
16,6,1986,0,30.12701105,22.12701105,14.47510761
17,6,1986,0,29.59940998,21.19940998,16.6288953
18,6,1986,0,30.22459302,21.52459302,9.142113456
19,6,1986,0,31.92620183,22.92620183,10.2905036
20,6,1986,0,31.45722975,22.05722975,8.99406369
21,6,1986,0,29.72179665,23.12179665,8.848767038
22,6,1986,0,31.51871144,22.81871144,14.16687393
23,6,1986,0,30.67150508,22.47150508,14.16573912
24,6,1986,0,29.50610313,22.50610313,8.846536678
25,6,1986,0,31.57077971,24.27077971,8.990292297
26,6,1986,0,29.6733109,23.0733109,14.88500217
27,6,1986,0,30.73958018,22.93958018,8.991439519
28,6,1986,0,31.58463507,22.48463507,12.5877732
29,6,1986,0,30.13504567,21.83504567,11.43937277
30,6,1986,0,30.73031812,21.43031812,8.852080201
1,7,1986,2.4,31.2497809,20.9497809,22.81518129
2,7,1986,30.8,31.89850895,22.49850895,8.856822623
3,7,1986,5.3,31.44784883,21.64784883,13.75711032
4,7,1986,11,32.21097568,23.21097568,10.01582528
5,7,1986,5.1,32.97425944,23.37425944,9.299085762
6,7,1986,13.5,29.15083965,23.15083965,8.870451879
7,7,1986,17,29.9012274,21.9012274,9.596436247
8,7,1986,7.7,30.40378946,21.40378946,19.85687294
9,7,1986,68.6,30.58954396,21.18954396,11.19678731
10,7,1986,1.1,31.00837403,24.20837403,10.62506048
11,7,1986,0,30.038728,21.638728,18.15932632
12,7,1986,0,30.05103736,21.75103736,19.33159779
13,7,1986,0,28.30517109,20.50517109,15.86651087
14,7,1986,0,28.86015917,20.46015917,13.70207307
15,7,1986,0,30.20132297,22.30132297,19.81401945
16,7,1986,0,30.52850038,23.12850038,10.96186167
17,7,1986,0,28.98625622,22.78625622,12.42637531
18,7,1986,0,30.81611291,23.81611291,9.960463757
19,7,1986,0,30.05250678,22.25250678,22.07424274
20,7,1986,0,30.01585498,22.61585498,17.51223038
21,7,1986,0,29.6084735,21.5084735,14.64766669
22,7,1986,0,29.93565234,20.93565234,8.971863556
23,7,1986,0,28.70813133,18.90813133,13.08216693
24,7,1986,0,29.07881048,20.67881048,19.25578169
25,7,1986,0,28.35572462,21.75572462,12.96213442
26,7,1986,0,30.92681257,20.12681257,9.446961782
27,7,1986,0,29.63453403,21.43453403,10.48684673
28,7,1986,0,28.69945101,21.49945101,23.61621089
29,7,1986,0,27.31206785,18.71206785,22.16799474
30,7,1986,0,28.40200615,21.40200615,23.5240571
31,7,1986,0,27.17743504,22.37743504,13.93403061
1,8,1986,1.4,30.07374339,21.47374339,16.61663891
2,8,1986,0.2,27.30641533,20.20641533,19.75145883
3,8,1986,1.1,29.35995318,19.45995318,18.88360561
4,8,1986,14.3,30.4549074,21.4549074,12.65829458
5,8,1986,22.5,29.98561177,22.18561177,16.09831235
6,8,1986,1.3,29.09151946,21.89151946,14.62545425
7,8,1986,0.1,27.62197258,23.52197258,16.73303855
8,8,1986,0,30.95434946,21.15434946,11.21903128
9,8,1986,32,27.79740511,22.99740511,21.86330656
10,8,1986,0,30.38084146,20.78084146,14.0919109
11,8,1986,0,32.04229434,23.24229434,13.95730397
12,8,1986,34.1,29.31278554,23.51278554,10.81526643
13,8,1986,0,30.58693468,21.98693468,12.78323572
14,8,1986,0,31.80242241,21.00242241,25.60905721
15,8,1986,0,31.14547426,21.74547426,10.84761658
16,8,1986,0,31.91440296,21.51440296,15.39162167
17,8,1986,0,27.61281407,20.41281407,15.40752054
18,8,1986,0,31.88779532,22.28779532,16.93806377
19,8,1986,0,30.6852027,22.1852027,19.23034474
20,8,1986,0,24.1508298,20.5508298,19.24981791
21,8,1986,0,22.86865007,22.06865007,11.05900647
22,8,1986,0,28.58851739,19.38851739,22.48379337
23,8,1986,0,29.71080477,21.71080477,24.63873979
24,8,1986,0,30.00890838,22.60890838,20.84850637
25,8,1986,0,30.36086714,23.36086714,19.79819331
26,8,1986,0,25.39769109,21.39769109,23.02526526
27,8,1986,0,29.60274912,21.80274912,20.29046306
28,8,1986,0,29.76935026,22.36935026,21.07240947
29,8,1986,0,29.84391904,18.74391904,19.55545736
30,8,1986,0,27.20364293,20.80364293,20.95054544
31,8,1986,0,31.20812693,21.80812693,17.2791001
1,9,1986,0,29.49393807,22.09393807,25.59020092
2,9,1986,20.5,31.9413537,22.7413537,16.53068982
3,9,1986,2.1,31.68854349,22.48854349,10.53543546
4,9,1986,0,30.65571544,23.55571544,11.30955915
5,9,1986,0,32.16444947,21.96444947,19.9467111
6,9,1986,0.3,32.15126552,23.75126552,22.42385576
7,9,1986,0.7,29.9729128,24.1729128,17.64840208
8,9,1986,0,31.85297118,23.25297118,23.98640992
9,9,1986,108.8,30.39726503,22.89726503,21.21346402
10,9,1986,18,29.57450651,21.47450651,20.13736782
11,9,1986,2,31.88778209,23.58778209,11.48126075
12,9,1986,0.2,30.14599814,23.64599814,14.88543251
13,9,1986,1.5,30.50063049,21.90063049,10.24353141
14,9,1986,0,27.07648225,22.47648225,25.56865166
15,9,1986,0,29.80481737,19.50481737,26.34506118
16,9,1986,0,30.74564628,23.14564628,18.75731435
